"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","NODA","ODAFLOWS","PC_GNI","A","2014",0.368113,
"FRA","NODA","ODAFLOWS","PC_GNI","A","2015",0.367651,
"FRA","NODA","ODAFLOWS","PC_GNI","A","2016",0.38426,
"FRA","NODA","ODAFLOWS","PC_GNI","A","2017",0.428001,
"FRA","NODA","ODAGRANT","PC_GNI","A","2018",0.42749,
"FRA","NODA","ODAGRANT","PC_GNI","A","2019",0.4398,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1960",1757.535719,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1961",2649.797136,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1962",2807.327909,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1963",2607.021273,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1964",2976.682374,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1965",2865.647039,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1966",2550.604064,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1967",3037.504404,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1968",3254.231758,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1969",3195.767511,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1970",4263.935887,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1971",4636.930215,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1972",4473.248309,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1973",4806.207771,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1974",5641.874963,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1975",5983.911115,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1976",5592.057725,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1977",5390.226188,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1978",6157.325068,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1979",7787.614211,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1980",7696.824522,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1981",8193.371616,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1982",8336.709056,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1983",8599.447203,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1984",8232.233612,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1985",8816.355622,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1986",8224.577073,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1987",7700.831803,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1988",7972.294698,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1989",8676.909295,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1990",9212.349893,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1991",10001.421593,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1992",9843.834573,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1993",9197.740766,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1994",8673.914326,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1995",8287.142747,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1996",8739.512491,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1997",7739.647252,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1998",7431.778659,
"DEU","NODA","ODAFLOWS","MLN_USD","A","1999",7636.802394,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2000",8091.033814,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2001",8152.970278,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2002",8155.111666,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2003",8553.838047,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2004",8544.41712,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2005",11382.995396,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2006",11619.149567,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2007",12330.131267,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2008",13192.061376,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2009",11592.178909,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2010",13018.669046,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2011",13314.939686,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2012",13030.738135,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2013",13604.474961,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2014",15559.611688,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2015",19811.245871,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2016",27081.030456,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2017",26576.085354,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2018",25670.38,
"DEU","NODA","ODAFLOWS","MLN_USD","A","2019",24547.080318,
"DEU","NODA","ODAGRANT","MLN_USD","A","2015",17433.990452,
"DEU","NODA","ODAGRANT","MLN_USD","A","2016",25303.092981,
"DEU","NODA","ODAGRANT","MLN_USD","A","2017",25938.983559,
"DEU","NODA","ODAGRANT","MLN_USD","A","2018",24976.64,
"DEU","NODA","ODAGRANT","MLN_USD","A","2019",24626.889634,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1960",0.309801,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1961",0.445561,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1962",0.449487,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1963",0.407119,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1964",0.437464,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1965",0.397992,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1966",0.344112,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1967",0.412234,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1968",0.417388,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1969",0.379934,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1970",0.324428,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1971",0.340932,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1972",0.315689,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1973",0.320083,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1974",0.376625,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1975",0.404081,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1976",0.355998,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1977",0.332341,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1978",0.365018,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1979",0.445314,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1980",0.438322,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1981",0.465312,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1982",0.479266,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1983",0.484326,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1984",0.449001,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1985",0.471881,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1986",0.426802,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1987",0.390826,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1988",0.392115,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1989",0.411824,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1990",0.420973,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1991",0.387238,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1992",0.372983,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1993",0.354107,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1994",0.327095,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1995",0.307751,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1996",0.320294,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1997",0.277599,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1998",0.260538,
"DEU","NODA","ODAFLOWS","PC_GNI","A","1999",0.26385,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2000",0.270087,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2001",0.271007,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2002",0.267909,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2003",0.284017,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2004",0.276065,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2005",0.360351,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2006",0.356039,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2007",0.366854,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2008",0.382826,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2009",0.354919,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2010",0.386701,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2011",0.386793,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2012",0.37176,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2013",0.380866,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2014",0.418735,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2015",0.523176,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2016",0.699296,
"DEU","NODA","ODAFLOWS","PC_GNI","A","2017",0.667405,
"DEU","NODA","ODAGRANT","PC_GNI","A","2018",0.611912,
"DEU","NODA","ODAGRANT","PC_GNI","A","2019",0.601526,
"GRC","NODA","ODAFLOWS","MLN_USD","A","1996",234.508444,
"GRC","NODA","ODAFLOWS","MLN_USD","A","1997",234.938348,
"GRC","NODA","ODAFLOWS","MLN_USD","A","1998",251.190238,
"GRC","NODA","ODAFLOWS","MLN_USD","A","1999",270.970241,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2000",370.719267,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2001",333.229201,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2002",419.895016,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2003",444.162933,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2004",346.492159,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2005",406.320074,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2006",428.881492,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2007",448.693375,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2008",574.504657,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2009",500.254456,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2010",435.950345,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2011",345.044834,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2012",288.832352,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2013",209.512359,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2014",221.256299,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2015",256.141148,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2016",397.143301,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2017",329.858042,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2018",290.44,
"GRC","NODA","ODAFLOWS","MLN_USD","A","2019",322.322297,
"GRC","NODA","ODAGRANT","MLN_USD","A","2015",302.819572,
"GRC","NODA","ODAGRANT","MLN_USD","A","2016",397.143301,
"GRC","NODA","ODAGRANT","MLN_USD","A","2017",329.858042,
"GRC","NODA","ODAGRANT","MLN_USD","A","2018",290.44,
"GRC","NODA","ODAGRANT","MLN_USD","A","2019",322.322297,
"GRC","NODA","ODAFLOWS","PC_GNI","A","1996",0.148899,
"GRC","NODA","ODAFLOWS","PC_GNI","A","1997",0.144122,
"GRC","NODA","ODAFLOWS","PC_GNI","A","1998",0.148622,
"GRC","NODA","ODAFLOWS","PC_GNI","A","1999",0.154874,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2000",0.201937,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2001",0.171973,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2002",0.207061,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2003",0.209471,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2004",0.157039,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2005",0.17156,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2006",0.17298,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2007",0.162389,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2008",0.210779,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2009",0.18883,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2010",0.171241,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2011",0.146702,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2012",0.130826,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2013",0.099,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2014",0.105484,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2015",0.12192,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2016",0.189151,
"GRC","NODA","ODAFLOWS","PC_GNI","A","2017",0.156248,
"GRC","NODA","ODAGRANT","PC_GNI","A","2018",0.133227,
"GRC","NODA","ODAGRANT","PC_GNI","A","2019",0.137951,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1975",105.678495,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1976",203.014873,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1977",162.628687,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1978",106.974135,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1979",69.58121,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1980",157.204274,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1981",148.581559,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1982",194.140046,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1983",161.601792,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1984",190.567982,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1985",207.965664,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1986",177.442991,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1987",84.863894,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1988",129.035374,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1989",42.728152,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1990",19.347184,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1991",18.477106,
"HUN","NODA","ODAFLOWS","MLN_USD","A","1992",0.557799,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2003",29.263182,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2004",82.935669,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2005",114.089501,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2006",173.003777,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2007",99.136161,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2008",93.329356,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2009",112.388365,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2010",110.666588,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2011",127.997531,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2012",117.721158,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2013",123.178353,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2014",138.901209,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2015",175.635466,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2016",224.307612,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2017",157.799322,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2018",284.94,
"HUN","NODA","ODAFLOWS","MLN_USD","A","2019",326.383376,
"HUN","NODA","ODAGRANT","MLN_USD","A","2016",224.296347,
"HUN","NODA","ODAGRANT","MLN_USD","A","2017",157.799322,
"HUN","NODA","ODAGRANT","MLN_USD","A","2018",284.94,
"HUN","NODA","ODAGRANT","MLN_USD","A","2019",326.383376,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2003",0.026837,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2004",0.073743,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2005",0.107407,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2006",0.130088,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2007",0.077052,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2008",0.075142,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2009",0.095228,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2010",0.092322,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2011",0.107733,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2012",0.099193,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2013",0.10303,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2014",0.108932,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2015",0.133974,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2016",0.166052,
"HUN","NODA","ODAFLOWS","PC_GNI","A","2017",0.110806,
"HUN","NODA","ODAGRANT","PC_GNI","A","2018",0.209096,
"HUN","NODA","ODAGRANT","PC_GNI","A","2019",0.21576,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1990",3.307234,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1991",13.146662,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1992",7.620368,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1993",11.963283,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1994",10.803942,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1997",13.16421,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1998",11.529077,
"ISL","NODA","ODAFLOWS","MLN_USD","A","1999",12.003056,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2000",14.291793,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2001",18.406161,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2002",21.198066,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2003",24.659233,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2004",26.46843,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2005",29.644724,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2006",46.277355,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2007",47.290959,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2008",60.110985,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2009",52.284009,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2010",40.665462,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2011",33.292665,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2012",35.444407,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2013",45.279794,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2014",44.605833,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2015",50.975291,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2016",67.543035,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2017",69.105039,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2018",74.21,
"ISL","NODA","ODAFLOWS","MLN_USD","A","2019",73.025694,
"ISL","NODA","ODAGRANT","MLN_USD","A","2015",49.977781,
"ISL","NODA","ODAGRANT","MLN_USD","A","2016",67.543035,
"ISL","NODA","ODAGRANT","MLN_USD","A","2017",69.105039,
"ISL","NODA","ODAGRANT","MLN_USD","A","2018",74.21,
"ISL","NODA","ODAGRANT","MLN_USD","A","2019",73.025694,
"ISL","NODA","ODAFLOWS","PC_GNI","A","1997",0.107902,
"ISL","NODA","ODAFLOWS","PC_GNI","A","1998",0.088399,
"ISL","NODA","ODAFLOWS","PC_GNI","A","1999",0.089734,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2000",0.104048,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2001",0.132111,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2002",0.151843,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2003",0.166777,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2004",0.177217,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2005",0.17538,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2006",0.269079,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2007",0.265243,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2008",0.3557,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2009",0.325377,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2010",0.258531,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2011",0.199204,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2012",0.202785,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2013",0.228311,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2014",0.220775,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2015",0.239522,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2016",0.28439,
"ISL","NODA","ODAFLOWS","PC_GNI","A","2017",0.283771,
"ISL","NODA","ODAGRANT","PC_GNI","A","2018",0.284929,
"ISL","NODA","ODAGRANT","PC_GNI","A","2019",0.27317,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1974",35.483525,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1975",39.268888,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1976",44.294934,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1977",40.750504,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1978",100.162156,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1979",95.48163,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1980",85.002466,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1981",85.86536,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1982",140.150528,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1983",101.932484,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1984",116.018302,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1985",128.226472,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1986",151.093034,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1987",109.553388,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1988",114.224019,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1989",100.074956,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1990",101.601007,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1991",129.727028,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1992",115.937242,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1993",147.736271,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1994",191.078412,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1995",243.512871,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1996",277.652102,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1997",295.740819,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1998",313.518973,
"IRL","NODA","ODAFLOWS","MLN_USD","A","1999",390.269108,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2000",402.62452,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2001",474.818024,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2002",595.186613,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2003",604.966761,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2004",660.60243,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2005",758.235718,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2006",1031.248653,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2007",1089.887003,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2008",1155.076449,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2009",949.331254,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2010",916.819966,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2011",878.27811,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2012",822.282844,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2013",823.285498,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2014",795.287628,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2015",776.719135,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2016",873.0326,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2017",884.154902,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2018",934.25,
"IRL","NODA","ODAFLOWS","MLN_USD","A","2019",975.993617,
"IRL","NODA","ODAGRANT","MLN_USD","A","2015",776.081168,
"IRL","NODA","ODAGRANT","MLN_USD","A","2016",873.0326,
"IRL","NODA","ODAGRANT","MLN_USD","A","2017",884.154902,
"IRL","NODA","ODAGRANT","MLN_USD","A","2018",934.25,
"IRL","NODA","ODAGRANT","MLN_USD","A","2019",975.993617,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1974",0.08593,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1975",0.090498,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1976",0.101482,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1977",0.087295,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1978",0.203291,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1979",0.188364,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1980",0.16309,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1981",0.160555,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1982",0.265623,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1983",0.196028,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1984",0.216914,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1985",0.241331,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1986",0.283225,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1987",0.193547,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1988",0.200156,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1989",0.168646,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1990",0.16,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1991",0.18862,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1992",0.164463,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1993",0.20161,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1994",0.253233,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1995",0.285196,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1996",0.305913,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1997",0.314507,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1998",0.296409,
"IRL","NODA","ODAFLOWS","PC_GNI","A","1999",0.311658,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2000",0.29495,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2001",0.330701,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2002",0.402324,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2003",0.394627,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2004",0.388921,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2005",0.419599,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2006",0.540882,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2007",0.551533,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2008",0.590472,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2009",0.544681,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2010",0.522686,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2011",0.512102,
"IRL","NODA","ODAFLOWS","PC_GNI","A","2012",0.469808,
