Country,ISO_Code,Level,GDLCODE,Region,"1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Brazil","BRA","Subnat","BRAr117","Minas Gerais",,,,,,81.6,,,,81.7,,,,,,,,,,85.2,,,,,,,,
"Brazil","BRA","Subnat","BRAr105","Para",,,,,,100,,,,65.9,,,,,,,,,,68.3,,,,,,,,
"Brazil","BRA","Subnat","BRAr112","Paraiba",,,,,,57.1,,,,69.9,,,,,,,,,,76.3,,,,,,,,
"Brazil","BRA","Subnat","BRAr121","Parana",,,,,,76.9,,,,81.3,,,,,,,,,,85.3,,,,,,,,
"Brazil","BRA","Subnat","BRAr113","Pernambuco",,,,,,74.9,,,,75.8,,,,,,,,,,80.5,,,,,,,,
"Brazil","BRA","Subnat","BRAr109","Piaui",,,,,,61.6,,,,61.8,,,,,,,,,,65.7,,,,,,,,
"Brazil","BRA","Subnat","BRAr119","Rio de Janeiro",,,,,,91.2,,,,95.9,,,,,,,,,,96.8,,,,,,,,
"Brazil","BRA","Subnat","BRAr111","Rio Grande do Norte",,,,,,69.7,,,,73.9,,,,,,,,,,78.1,,,,,,,,
"Brazil","BRA","Subnat","BRAr123","Rio Grande do Sul",,,,,,78.5,,,,80.3,,,,,,,,,,85.0,,,,,,,,
"Brazil","BRA","Subnat","BRAr101","Rondonia",,,,,,100,,,,60.8,,,,,,,,,,72.7,,,,,,,,
"Brazil","BRA","Subnat","BRAr104","Roraima",,,,,,100,,,,72.9,,,,,,,,,,78.5,,,,,,,,
"Brazil","BRA","Subnat","BRAr122","Santa Catarina",,,,,,67.2,,,,77.0,,,,,,,,,,84.5,,,,,,,,
"Brazil","BRA","Subnat","BRAr120","Sao Paulo",,,,,,91.6,,,,92.5,,,,,,,,,,95.8,,,,,,,,
"Brazil","BRA","Subnat","BRAr115","Sergipe",,,,,,72.5,,,,70.0,,,,,,,,,,73.8,,,,,,,,
"Brazil","BRA","Subnat","BRAr107","Tocantins",,,,,,69.7,,,,73.6,,,,,,,,,,79.0,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr101","Boucle de Mouhoun",,,,,,,,1.47,,,,,8.11,,,,,,,7.82,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr102","Cascades",,,,,,,,7.84,,,,,25.4,,,,,,,27.2,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr103","Centre (incl Ouagadougou)",,,,,,,,84.4,,,,,80.3,,,,,,,84.2,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr104","Centre-Est",,,,,,,,15.5,,,,,10.4,,,,,,,16.1,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr105","Centre-Nord",,,,,,,,4.95,,,,,5.03,,,,,,,7.39,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr106","Centre-Ouest",,,,,,,,6.47,,,,,11.9,,,,,,,14.0,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr107","Centre-Sud",,,,,,,,2.79,,,,,2.66,,,,,,,9.81,,,,,,,,
