Country,ISO_Code,Level,GDLCODE,Region,"1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Bangladesh","BGD","Subnat","BGDr210"," Jamalpur, Sherpur, Tangail",,,,,,2.51,,,,,,,,2.48,,,,,,,3.85,,,3.49,,,,
"Bangladesh","BGD","Subnat","BGDr215"," Jessore, Magura, Narail",,,,,,3.62,,,,,,,,4.54,,,,,,,4.80,,,4.95,,,,
"Bangladesh","BGD","Subnat","BGDr205"," Khagrachhari, Rangamati (Chattagram)",,,,,,2.82,,,,,,,,3.86,,,,,,,4.46,,,4.88,,,,
"Bangladesh","BGD","Subnat","BGDr211"," Kishoreganj, Mymensingh, Netrakona",,,,,,2.53,,,,,,,,2.94,,,,,,,3.48,,,3.82,,,,
"Bangladesh","BGD","Subnat","BGDr221"," Kurigram, Lalmonirhat, Rangpur",,,,,,2.13,,,,,,,,2.89,,,,,,,3.99,,,4.21,,,,
"Bangladesh","BGD","Subnat","BGDr222"," Maulvibazar, Sylhet",,,,,,2.67,,,,,,,,3.29,,,,,,,4.36,,,4.61,,,,
"Bangladesh","BGD","Subnat","BGDr217"," Naogaon, Nawabganj, Rajshahi",,,,,,3.32,,,,,,,,3.56,,,,,,,4.29,,,4.18,,,,
"Bangladesh","BGD","Subnat","BGDr218"," Natore, Pabna, Sirajganj",,,,,,2.21,,,,,,,,3.23,,,,,,,3.99,,,4.63,,,,
"Barbados","BRB","Subnat","BRBr102","Christ Church and St. Philip",,,,,,,,,,,,,,,,,,,,,,11.4,,,,,,
"Barbados","BRB","Subnat","BRBr101","St Michael",,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,
"Barbados","BRB","Subnat","BRBr103","St. James, St. George, and St. Thomas",,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
"Barbados","BRB","Subnat","BRBr104","St. Lucy, St. Peter, St. Andrew, St. Joseph, and St. John",,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,
"Belarus","BLR","Subnat","BLRr101","Brest region",,,,,,,,,,,,,,,11.2,,,,,,,11.7,,,,,,
"Belarus","BLR","Subnat","BLRr103","Gomel region",,,,,,,,,,,,,,,11.1,,,,,,,11.8,,,,,,
"Belarus","BLR","Subnat","BLRr104","Grodno region",,,,,,,,,,,,,,,11.2,,,,,,,12.0,,,,,,
"Belarus","BLR","Subnat","BLRr105","Minsk region",,,,,,,,,,,,,,,12.0,,,,,,,12.5,,,,,,
"Belarus","BLR","Subnat","BLRr106","Mogilev region",,,,,,,,,,,,,,,11.0,,,,,,,11.6,,,,,,
"Belarus","BLR","Subnat","BLRr102","Vitebsk region",,,,,,,,,,,,,,,11.3,,,,,,,11.7,,,,,,
"Belize","BLZ","Subnat","BLZr102","Belize",,,,,,,,,,,,,,,,9.90,,,,,8.48,,,,,,,
"Belize","BLZ","Subnat","BLZr103","Cayo",,,,,,,,,,,,,,,,7.30,,,,,5.47,,,,,,,
"Belize","BLZ","Subnat","BLZr101","Corozal, Orange Walk",,,,,,,,,,,,,,,,7.88,,,,,6.28,,,,,,,
"Belize","BLZ","Subnat","BLZr104","Stann Creek, Toledo",,,,,,,,,,,,,,,,7.49,,,,,7.05,,,,,,,
"Benin","BEN","Subnat","BENr101","Atacora (incl Donga)",,,,,,1.01,,,,,1.09,,,,,1.41,,,,,1.42,,,,,,,2.41
"Benin","BEN","Subnat","BENr102","Atlantique (incl Littoral (Cotonou))",,,,,,4.13,,,,,4.58,,,,,4.87,,,,,5.65,,,,,,,5.57
"Benin","BEN","Subnat","BENr103","Borgou (incl Alibori)",,,,,,1.10,,,,,1.57,,,,,1.30,,,,,1.72,,,,,,,1.95
"Benin","BEN","Subnat","BENr104","Mono (incl Couffo)",,,,,,1.23,,,,,1.51,,,,,1.89,,,,,2.30,,,,,,,3.34
"Benin","BEN","Subnat","BENr105","Queme (incl Plateau)",,,,,,1.66,,,,,2.41,,,,,2.93,,,,,3.10,,,,,,,3.37
"Benin","BEN","Subnat","BENr106","Zou (incl Collines)",,,,,,1.57,,,,,1.74,,,,,2.20,,,,,2.37,,,,,,,3.18
"Bhutan","BTN","Subnat","BTNr101","Bumthang",,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,
"Bhutan","BTN","Subnat","BTNr102","Chukha",,,,,,,,,,,,,,,,,,,,4.06,,,,,,,,
"Bhutan","BTN","Subnat","BTNr103","Dagana",,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,
"Bhutan","BTN","Subnat","BTNr104","Gasa",,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,
"Bhutan","BTN","Subnat","BTNr105","Haa",,,,,,,,,,,,,,,,,,,,2.85,,,,,,,,
"Bhutan","BTN","Subnat","BTNr106","Lhuntse",,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,
"Bhutan","BTN","Subnat","BTNr107","Mongar",,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,
"Bhutan","BTN","Subnat","BTNr108","Paro",,,,,,,,,,,,,,,,,,,,3.53,,,,,,,,
"Bhutan","BTN","Subnat","BTNr109","Pemagatshel",,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,
"Bhutan","BTN","Subnat","BTNr110","Punakha",,,,,,,,,,,,,,,,,,,,2.80,,,,,,,,
"Bhutan","BTN","Subnat","BTNr111","Samdrup jongkhar",,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,
"Bhutan","BTN","Subnat","BTNr112","Samtse",,,,,,,,,,,,,,,,,,,,2.10,,,,,,,,
"Bhutan","BTN","Subnat","BTNr113","Sarpang",,,,,,,,,,,,,,,,,,,,3.10,,,,,,,,
"Bhutan","BTN","Subnat","BTNr114","Thimphu",,,,,,,,,,,,,,,,,,,,6.08,,,,,,,,
"Bhutan","BTN","Subnat","BTNr115","Trashigang",,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,
"Bhutan","BTN","Subnat","BTNr116","Trashiyangtse",,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,
"Bhutan","BTN","Subnat","BTNr117","Trongsa",,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,
"Bhutan","BTN","Subnat","BTNr118","Tsirang",,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,
"Bhutan","BTN","Subnat","BTNr119","Wangdi",,,,,,,,,,,,,,,,,,,,1.80,,,,,,,,
"Bhutan","BTN","Subnat","BTNr120","Zhemgang",,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,
"Bolivia","BOL","Subnat","BOLr108","Beni",,,,,,,,6.84,,,,,7.91,,,,,8.43,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr101","Chuquisaca",,,,,,,,5.61,,,,,6.15,,,,,6.22,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr103","Cochabamba",,,,,,,,7.47,,,,,7.26,,,,,7.35,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr102","La Paz",,,,,,,,7.30,,,,,7.35,,,,,8.20,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr104","Oruro",,,,,,,,7.69,,,,,8.09,,,,,7.98,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr109","Pando",,,,,,,,6.53,,,,,8.23,,,,,9.00,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr105","Potosi",,,,,,,,4.92,,,,,5.31,,,,,5.87,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr107","Santa Cruz",,,,,,,,7.59,,,,,8.17,,,,,8.89,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr106","Tarija",,,,,,,,6.62,,,,,7.11,,,,,7.48,,,,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr103","Central Bosnia",,,,,,,,,,,,,,,,9.71,,,,,10.1,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr102","Northern Bosnia",,,,,,,,,,,,,,,,9.00,,,,,9.58,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr105","Republica Srpska",,,,,,,,,,,,,,,,8.54,,,,,9.56,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr101","Western Bosnia",,,,,,,,,,,,,,,,8.37,,,,,9.62,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr104","Western herzegovina",,,,,,,,,,,,,,,,8.72,,,,,10.4,,,,,,,
"Botswana","BWA","Subnat","BWAr101","Central",,,,,,,,,,6.13,5.71,,,,,,,,,,7.67,,8.23,,,,,
"Botswana","BWA","Subnat","BWAr110","Chobe",,,,,,,,,,9.22,7.23,,,,,,,,,,9.17,,8.88,,,,,
"Botswana","BWA","Subnat","BWAr102","Ghanzi",,,,,,,,,,7.35,4.71,,,,,,,,,,7.02,,8.43,,,,,
"Botswana","BWA","Subnat","BWAr103","Kgalagadi",,,,,,,,,,7.39,5.36,,,,,,,,,,7.31,,8.29,,,,,
"Botswana","BWA","Subnat","BWAr104","Kgatleng",,,,,,,,,,6.75,6.16,,,,,,,,,,8.40,,8.52,,,,,
"Botswana","BWA","Subnat","BWAr105","Kweneng",,,,,,,,,,6.47,5.69,,,,,,,,,,8.25,,7.92,,,,,
"Botswana","BWA","Subnat","BWAr106","North-East",,,,,,,,,,8.64,7.57,,,,,,,,,,9.69,,9.20,,,,,
"Botswana","BWA","Subnat","BWAr107","North-West, Ngamiland",,,,,,,,,,6.46,5.16,,,,,,,,,,7.48,,8.75,,,,,
"Botswana","BWA","Subnat","BWAr108","South-East",,,,,,,,,,9.39,9.15,,,,,,,,,,11.1,,11.4,,,,,
"Botswana","BWA","Subnat","BWAr109","Southern",,,,,,,,,,4.95,5.33,,,,,,,,,,7.32,,8.30,,,,,
"Brazil","BRA","Subnat","BRAr102","Acre",,,,,,4.23,,,,4.93,,,,,,,,,,7.43,,,,,,,,
"Brazil","BRA","Subnat","BRAr114","Alagoas",,,,,,3.89,,,,4.36,,,,,,,,,,6.54,,,,,,,,
"Brazil","BRA","Subnat","BRAr106","Amapa",,,,,,7.54,,,,6.38,,,,,,,,,,8.67,,,,,,,,
"Brazil","BRA","Subnat","BRAr103","Amazonas",,,,,,6.59,,,,5.72,,,,,,,,,,7.98,,,,,,,,
"Brazil","BRA","Subnat","BRAr116","Bahia",,,,,,4.27,,,,4.80,,,,,,,,,,7.27,,,,,,,,
"Brazil","BRA","Subnat","BRAr110","Ceara",,,,,,4.32,,,,4.76,,,,,,,,,,7.22,,,,,,,,
"Brazil","BRA","Subnat","BRAr127","Distrito Federal",,,,,,7.11,,,,8.49,,,,,,,,,,10.5,,,,,,,,
"Brazil","BRA","Subnat","BRAr118","Espirito Santo",,,,,,5.46,,,,6.33,,,,,,,,,,8.37,,,,,,,,
"Brazil","BRA","Subnat","BRAr126","Goias",,,,,,5.16,,,,6.04,,,,,,,,,,8.15,,,,,,,,
"Brazil","BRA","Subnat","BRAr108","Maranhao",,,,,,3.65,,,,4.29,,,,,,,,,,6.71,,,,,,,,
"Brazil","BRA","Subnat","BRAr125","Mato Grosso",,,,,,5.06,,,,5.88,,,,,,,,,,8.02,,,,,,,,
"Brazil","BRA","Subnat","BRAr124","Mato Grosso do Sul",,,,,,5.52,,,,6.11,,,,,,,,,,8.34,,,,,,,,
"Brazil","BRA","Subnat","BRAr117","Minas Gerais",,,,,,5.28,,,,5.92,,,,,,,,,,7.90,,,,,,,,
"Brazil","BRA","Subnat","BRAr105","Para",,,,,,6.18,,,,5.31,,,,,,,,,,7.34,,,,,,,,
"Brazil","BRA","Subnat","BRAr112","Paraiba",,,,,,4.12,,,,4.59,,,,,,,,,,6.93,,,,,,,,
"Brazil","BRA","Subnat","BRAr121","Parana",,,,,,5.75,,,,6.37,,,,,,,,,,8.36,,,,,,,,
"Brazil","BRA","Subnat","BRAr113","Pernambuco",,,,,,4.38,,,,5.34,,,,,,,,,,7.35,,,,,,,,
"Brazil","BRA","Subnat","BRAr109","Piaui",,,,,,3.19,,,,4.34,,,,,,,,,,6.62,,,,,,,,
"Brazil","BRA","Subnat","BRAr119","Rio de Janeiro",,,,,,6.93,,,,7.48,,,,,,,,,,9.28,,,,,,,,
"Brazil","BRA","Subnat","BRAr111","Rio Grande do Norte",,,,,,4.83,,,,5.28,,,,,,,,,,7.73,,,,,,,,
"Brazil","BRA","Subnat","BRAr123","Rio Grande do Sul",,,,,,6.46,,,,6.78,,,,,,,,,,8.57,,,,,,,,
"Brazil","BRA","Subnat","BRAr101","Rondonia",,,,,,5.87,,,,5.09,,,,,,,,,,7.44,,,,,,,,
"Brazil","BRA","Subnat","BRAr104","Roraima",,,,,,6.09,,,,6.01,,,,,,,,,,8.28,,,,,,,,
"Brazil","BRA","Subnat","BRAr122","Santa Catarina",,,,,,6.16,,,,6.61,,,,,,,,,,8.69,,,,,,,,
"Brazil","BRA","Subnat","BRAr120","Sao Paulo",,,,,,6.51,,,,7.18,,,,,,,,,,9.10,,,,,,,,
"Brazil","BRA","Subnat","BRAr115","Sergipe",,,,,,4.78,,,,4.97,,,,,,,,,,7.32,,,,,,,,
"Brazil","BRA","Subnat","BRAr107","Tocantins",,,,,,4.54,,,,5.13,,,,,,,,,,7.70,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr101","Boucle de Mouhoun",,,,,,,,0.34,,,,,0.80,,,,,,,1.01,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr102","Cascades",,,,,,,,0.51,,,,,1.45,,,,,,,1.56,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr103","Centre (incl Ouagadougou)",,,,,,,,4.06,,,,,4.71,,,,,,,4.84,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr104","Centre-Est",,,,,,,,0.87,,,,,0.87,,,,,,,0.84,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr105","Centre-Nord",,,,,,,,0.42,,,,,0.55,,,,,,,0.66,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr106","Centre-Ouest",,,,,,,,0.67,,,,,0.96,,,,,,,1.37,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr107","Centre-Sud",,,,,,,,0.36,,,,,0.66,,,,,,,1.08,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr108","Est",,,,,,,,0.19,,,,,0.38,,,,,,,0.53,,,,,,,,
"Burkina Faso","BFA","Subnat","BFAr109","Hauts Bassins",,,,,,,,1.54,,,,,1.75,,,,,,,2.29,,,,,,,,
